Customer ID,first_name,last_name,email,city,credit_score,created_at,Date of Birth,Gender,Occupation,Annual Income,Branch Code,Customer Segment,Avg Monthly Balance,Current Balance,Account Type,Tenure with Bank,Risk Rating,Product Type,Product ID,Sale Date,Sales Value/Premium,Revenue Contribution,Status,Month,Quarter,Year,Seasonality Flag,Policy Type,Policy Term
YESB62269882,Rohtas,Chauhan,kavita8218.grewal57@hotmail.com,"H.No 102, VPO Meham, Charkhi Dadri, Haryana",429,2019-06-10,2007-12-14,Male,Government Employee,1013724,GGN002,Retail,57120,67988,Savings,1y 7m,High,Fixed Deposit,PROD114086,2024-05-08 00:00:00,575571,2877.86,Pending,May,Q2,2024,Regular,,
YESB24375208,Jagdish,Kundu,priyanka1080.dahiya927@outlook.com,"H.No 619, Urban Estate, Panchkula, Haryana",560,2023-01-26,1959-01-11,Female,Government Employee,2122784,GGN005,High Net Worth,345039,411500,Savings,6y 0m,Medium,Insurance,PROD101840,2023-09-22 00:00:00,67091,10063.65,Closed,September,Q3,2023,Regular,General,12
YESB24375208,Jagdish,Kundu,priyanka1080.dahiya927@outlook.com,"H.No 619, Urban Estate, Panchkula, Haryana",560,2023-01-26,1959-01-11,Female,Government Employee,2122784,GGN005,High Net Worth,345039,411500,Savings,6y 0m,Medium,Loan,PROD111126,2023-09-07 00:00:00,4227770,84555.4,Closed,September,Q3,2023,Regular,,
YESB24375208,Jagdish,Kundu,priyanka1080.dahiya927@outlook.com,"H.No 619, Urban Estate, Panchkula, Haryana",560,2023-01-26,1959-01-11,Female,Government Employee,2122784,GGN005,High Net Worth,345039,411500,Savings,6y 0m,Medium,Mutual Fund,PROD113812,2023-03-20 00:00:00,414597,4145.97,Closed,March,Q1,2023,FY End,,
YESB68220111,Ajay,Dhankar,anil7103.yadav25@gmail.com,"H.No 115, VPO Kharkhoda, Kaithal, Haryana",558,2023-07-15,2004-07-28,Male,Private Job,2369892,GGN005,High Net Worth,366853,356865,Savings,2y 6m,Medium,Credit Card,PROD115017,2023-12-29 00:00:00,0,1500,Pending,December,Q4,2023,Festive,,
YESB35366066,Seema,Chaudhary,pawan3870.ahlawat590@yahoo.com,"H.No 958, Civil Lines, Kaithal, Haryana",441,2022-09-03,2006-08-20,Female,Engineer,2282293,GGN001,High Net Worth,195059,188199,Salary,12y 2m,High,,,,,,,,,,,,
YESB89717012,Kuldeep,Gill,ram1076.phogat996@icloud.com,"H.No 606, VPO Kalanaur, Ambala, Haryana",394,2023-02-24,1978-02-26,Male,Doctor,1660875,GGN005,High Net Worth,258421,305278,Salary,14y 10m,High,Loan,PROD113120,2023-12-01 00:00:00,3578454,71569.08,Closed,December,Q4,2023,Festive,,
YESB97624298,Jagdish,Gehlot,naveen7551.deswal361@yahoo.com,"H.No 1377, Main Market, Ambala, Haryana",509,2019-03-23,1995-06-10,Male,Lawyer,1294409,GGN005,SME,92353,83106,Savings,9y 7m,Medium,Fixed Deposit,PROD113268,2024-04-03 00:00:00,328876,1644.38,Closed,April,Q2,2024,Regular,,
YESB97624298,Jagdish,Gehlot,naveen7551.deswal361@yahoo.com,"H.No 1377, Main Market, Ambala, Haryana",509,2019-03-23,1995-06-10,Male,Lawyer,1294409,GGN005,SME,92353,83106,Savings,9y 7m,Medium,Fixed Deposit,PROD118788,2024-02-16 00:00:00,460604,2303.02,Closed,February,Q1,2024,Regular,,
YESB67517487,Suman,Singhal,amit9726.mishra996@gmail.com,"H.No 658, Jhajjar Road, Ambala, Haryana",579,2020-01-24,1987-06-08,Female,Lawyer,979047,GGN004,Retail,122159,106217,Salary,14y 7m,Medium,,,,,,,,,,,,
YESB66517270,Seema,Grewal,suman3846.tomar588@gmail.com,"H.No 883, Sector 14, Panipat, Haryana",731,2019-11-20,1966-12-05,Female,Doctor,1677180,GGN005,High Net Worth,293764,259238,Savings,7y 2m,Medium,,,,,,,,,,,,
YESB74288319,Ajay,Goel,jitender5498.gehlot664@icloud.com,"H.No 1497, Railway Road, Karnal, Haryana",474,2025-08-07,1967-04-23,Male,Doctor,534336,GGN002,SME,54071,44101,Salary,15y 1m,High,,,,,,,,,,,,
YESB44787648,Sahil,Mittal,meena8998.grewal91@outlook.com,"H.No 97, Model Town, Karnal, Haryana",488,2020-11-25,1973-01-07,Male,Freelancer,2395962,GGN002,High Net Worth,174890,202808,Salary,1y 9m,High,,,,,,,,,,,,
YESB47014526,Mohit,Malik,hawa5374.dubey71@outlook.com,"H.No 1250, Civil Lines, Charkhi Dadri, Haryana",690,2025-05-24,1965-11-13,Female,Lawyer,1893584,GGN004,High Net Worth,140288,115605,Salary,12y 3m,Medium,Insurance,PROD105768,2023-08-20 00:00:00,191074,28661.1,Closed,August,Q3,2023,Regular,General,13
YESB97741858,Amit,Aggarwal,sanjay3422.tomar144@hotmail.com,"H.No 1480, Jhajjar Road, Sonipat, Haryana",358,2019-05-15,1992-10-03,Male,Farmer,1064451,GGN002,SME,207629,205796,Salary,1y 7m,High,,,,,,,,,,,,
YESB52116359,Rakesh,Vats,manju8596.lather656@outlook.com,"H.No 951, Main Market, Palwal, Haryana",503,2024-06-06,1978-01-17,Male,Government Employee,1811798,GGN005,High Net Worth,140120,164521,Savings,3y 6m,Medium,,,,,,,,,,,,
YESB52378677,Ankit,Jangra,ishwar117.yadav900@yahoo.com,"H.No 1345, Main Market, Kaithal, Haryana",642,2021-11-30,1976-02-03,Male,Business Owner,1999237,GGN001,High Net Worth,148206,123332,Savings,5y 0m,Medium,,,,,,,,,,,,
YESB79234936,Vijay,Dubey,naveen5338.aggarwal353@yahoo.com,"H.No 772, Civil Lines, Gurugram, Haryana",749,2020-03-29,1994-10-11,Male,Lawyer,846579,GGN002,SME,104985,87600,Savings,10y 8m,Medium,Credit Card,PROD111687,2023-07-14 00:00:00,0,1500,Active,July,Q3,2023,Regular,,
YESB79234936,Vijay,Dubey,naveen5338.aggarwal353@yahoo.com,"H.No 772, Civil Lines, Gurugram, Haryana",749,2020-03-29,1994-10-11,Male,Lawyer,846579,GGN002,SME,104985,87600,Savings,10y 8m,Medium,Insurance,PROD120840,2023-10-02 00:00:00,36205,5430.75,Pending,October,Q4,2023,Festive,Life,14
YESB50120150,Hawa,Gill,anil9374.jat954@hotmail.com,"H.No 951, Railway Road, Bhiwani, Haryana",334,2019-11-07,1990-08-11,Female,Business Owner,877312,GGN003,Retail,82250,71501,Salary,2y 11m,High,,,,,,,,,,,,
YESB52278489,Manoj,Tanwar,suman1842.aggarwal462@hotmail.com,"H.No 1305, Model Town, Rewari, Haryana",683,2022-04-25,1986-04-07,Female,Engineer,2178200,GGN001,High Net Worth,416187,447016,Savings,6y 1m,Medium,Mutual Fund,PROD111106,2023-02-13 00:00:00,435033,4350.33,Pending,February,Q1,2023,Regular,,
YESB52278489,Manoj,Tanwar,suman1842.aggarwal462@hotmail.com,"H.No 1305, Model Town, Rewari, Haryana",683,2022-04-25,1986-04-07,Female,Engineer,2178200,GGN001,High Net Worth,416187,447016,Savings,6y 1m,Medium,Mutual Fund,PROD123001,2023-11-08 00:00:00,277373,2773.73,Closed,November,Q4,2023,Festive,,
YESB40345887,Sanjay,Panchal,priyanka7055.tanwar783@hotmail.com,"H.No 907, Urban Estate, Yamunanagar, Haryana",837,2023-02-20,1975-05-02,Male,Farmer,1172432,GGN003,SME,201987,195511,Savings,3y 6m,Low,,,,,,,,,,,,
YESB60754454,Manju,Dalal,sunil7381.tanwar937@gmail.com,"H.No 844, Railway Road, Jhajjar, Haryana",740,2021-01-25,1993-03-25,Female,Lawyer,837644,GGN005,Retail,67172,77712,Salary,5y 11m,Medium,,,,,,,,,,,,
YESB10555219,Jitender,Panchal,suman4157.kaushik38@gmail.com,"H.No 835, Civil Lines, Sonipat, Haryana",657,2025-09-19,1965-10-28,Male,Lawyer,2250839,GGN005,High Net Worth,347714,287148,Salary,2y 8m,Medium,,,,,,,,,,,,
YESB62724033,Pawan,Pandey,pawan5559.verma834@icloud.com,"H.No 745, Model Town, Sirsa, Haryana",602,2025-08-31,1979-01-24,Female,Doctor,1206916,GGN005,SME,216040,202472,Savings,8y 3m,Medium,Credit Card,PROD107264,2024-02-01 00:00:00,0,1500,Pending,February,Q1,2024,Regular,,
YESB66882967,Amit,Tiwari,naveen3834.lamba567@yahoo.com,"H.No 1310, Urban Estate, Charkhi Dadri, Haryana",579,2024-04-13,1998-03-20,Male,Government Employee,2229521,GGN004,High Net Worth,203717,185769,Salary,7y 3m,Medium,,,,,,,,,,,,
YESB55252774,Anita,Kaushik,sunita6209.tiwari134@yahoo.com,"H.No 1179, Urban Estate, Panipat, Haryana",315,2025-10-16,2005-11-06,Female,Business Owner,838583,GGN002,Retail,92986,99963,Savings,3y 7m,High,,,,,,,,,,,,
YESB92421878,Manju,Mishra,rajesh7910.rathi980@icloud.com,"H.No 573, Railway Road, Jhajjar, Haryana",827,2022-12-02,1952-05-23,Male,Private Job,2030659,GGN003,High Net Worth,313043,253582,Salary,9y 3m,Low,,,,,,,,,,,,
YESB10170879,Ram,Kaushik,ram690.tomar380@yahoo.com,"H.No 382, Jhajjar Road, Panipat, Haryana",595,2022-09-27,1984-03-24,Female,Farmer,2417271,GGN002,High Net Worth,281931,242599,Salary,6y 6m,Medium,,,,,,,,,,,,
YESB17740015,Ram,Panchal,satish9574.grewal306@yahoo.com,"H.No 934, Main Market, Kurukshetra, Haryana",403,2022-01-14,1970-02-09,Female,Engineer,1452820,GGN002,Retail,155716,162757,Salary,11y 11m,High,,,,,,,,,,,,
YESB43865672,Ashok,Verma,kavita9920.dhankar834@icloud.com,"H.No 362, VPO Kalanaur, Gurugram, Haryana",307,2023-02-20,1969-04-06,Male,Farmer,1839886,GGN004,High Net Worth,146277,160745,Savings,4y 4m,High,,,,,,,,,,,,
YESB67432513,Manoj,Khatri,ajay2324.lamba938@gmail.com,"H.No 692, Jhajjar Road, Jhajjar, Haryana",666,2025-02-08,1993-05-04,Male,Engineer,1179648,GGN004,Retail,152441,172425,Savings,1y 0m,Medium,,,,,,,,,,,,
YESB73909661,Jagdish,Gupta,seema2105.tomar145@icloud.com,"H.No 1189, Urban Estate, Nuh, Haryana",749,2024-02-02,2002-02-11,Female,Lawyer,2287074,GGN004,High Net Worth,268808,299913,Savings,5y 7m,Medium,,,,,,,,,,,,
YESB84402641,Surender,Shukla,sumit7170.panwar559@gmail.com,"H.No 605, VPO Kharkhoda, Rohtak, Haryana",764,2021-11-03,1993-10-21,Male,Teacher,1853560,GGN001,High Net Worth,345226,379768,Savings,13y 6m,Low,,,,,,,,,,,,
YESB40077802,Vikram,Ahlawat,deepak9371.chaudhary957@yahoo.com,"H.No 1076, Model Town, Karnal, Haryana",486,2020-11-10,1960-12-15,Male,Engineer,1639002,GGN002,High Net Worth,237873,254417,Savings,8y 7m,High,Loan,PROD111632,2024-10-30 00:00:00,533304,10666.08,Active,October,Q4,2024,Festive,,
YESB60715024,Meena,Aggarwal,sahil5181.tiwari683@yahoo.com,"H.No 465, Railway Road, Nuh, Haryana",678,2019-11-21,1985-03-11,Female,Business Owner,1807589,GGN003,High Net Worth,99383,95652,Savings,10y 6m,Medium,,,,,,,,,,,,
YESB72416576,Balbir,Tanwar,ashok64.mittal776@hotmail.com,"H.No 680, VPO Meham, Sirsa, Haryana",540,2024-02-21,1991-07-06,Female,Farmer,1957834,GGN003,High Net Worth,249520,291304,Salary,10y 7m,Medium,,,,,,,,,,,,
YESB28431021,Priyanka,Jangra,kavita162.sharma58@yahoo.com,"H.No 1346, Sector 14, Yamunanagar, Haryana",465,2022-09-05,1962-02-22,Female,Lawyer,355740,GGN001,SME,37020,35621,Savings,1y 8m,High,Credit Card,PROD123134,2023-06-30 00:00:00,0,1500,Pending,June,Q2,2023,Regular,,
YESB33397270,Krishan,Kaushik,dharmender7444.phogat700@outlook.com,"H.No 1248, VPO Kalanaur, Panchkula, Haryana",766,2022-01-13,1959-04-28,Male,Private Job,2149255,GGN004,High Net Worth,348226,313885,Savings,5y 4m,Low,,,,,,,,,,,,
YESB37472255,Kavita,Bansal,deepak9712.sheoran266@hotmail.com,"H.No 964, VPO Kalanaur, Rewari, Haryana",402,2020-06-07,1978-09-23,Male,Farmer,1951920,GGN003,High Net Worth,243450,248835,Salary,10y 9m,High,,,,,,,,,,,,
YESB54991779,Jaipal,Bansal,anil3990.gehlot420@yahoo.com,"H.No 186, Model Town, Charkhi Dadri, Haryana",468,2023-10-14,1997-01-29,Female,Farmer,1781526,GGN001,High Net Worth,292767,265258,Savings,3y 7m,High,,,,,,,,,,,,
YESB59919320,Amit,Duhan,rajesh2461.tanwar977@yahoo.com,"H.No 1448, Model Town, Karnal, Haryana",817,2019-11-19,1986-07-09,Male,Doctor,604214,GGN001,Retail,43555,35741,Salary,11y 7m,Low,,,,,,,,,,,,
YESB61848232,Rajesh,Tayal,balbir9097.goel272@gmail.com,"H.No 1316, Sector 14, Sirsa, Haryana",476,2024-06-01,1957-02-09,Female,Doctor,1747259,GGN001,High Net Worth,278590,245429,Savings,1y 4m,High,,,,,,,,,,,,
YESB59625133,Dalbir,Singhal,amit3811.verma652@yahoo.com,"H.No 1218, Urban Estate, Panipat, Haryana",468,2019-04-05,1980-09-11,Male,Consultant,1728820,GGN003,High Net Worth,252575,245705,Salary,6y 9m,High,,,,,,,,,,,,
YESB41622552,Ankit,Panchal,jitender2124.kundu464@outlook.com,"H.No 1497, Jhajjar Road, Karnal, Haryana",704,2024-11-07,1965-02-11,Male,Doctor,1136905,GGN003,SME,165259,197656,Salary,11y 2m,Medium,,,,,,,,,,,,
YESB90109167,Yogesh,Deswal,parveen1236.tiwari619@outlook.com,"H.No 1227, Urban Estate, Faridabad, Haryana",815,2023-05-16,1969-03-17,Male,Lawyer,724398,GGN001,SME,60373,49835,Savings,5y 5m,Low,,,,,,,,,,,,
YESB52662859,Suman,Deswal,vikram515.grewal92@gmail.com,"H.No 362, Railway Road, Panipat, Haryana",660,2024-11-17,1980-10-12,Male,Freelancer,1579555,GGN001,High Net Worth,135561,147882,Savings,3y 0m,Medium,Mutual Fund,PROD100482,2023-03-22 00:00:00,455986,4559.86,Pending,March,Q1,2023,FY End,,
YESB79731278,Reena,Sharma,mohit3021.rana880@icloud.com,"H.No 1091, Sector 14, Panchkula, Haryana",383,2024-02-03,1986-11-02,Female,Freelancer,1817705,GGN004,High Net Worth,238173,239394,Salary,3y 4m,High,Fixed Deposit,PROD104883,2023-05-28 00:00:00,579548,2897.74,Active,May,Q2,2023,Regular,,
YESB26089948,Manoj,Singhal,rajesh9177.khatri428@gmail.com,"H.No 353, Main Market, Karnal, Haryana",422,2020-10-16,1993-04-01,Male,Government Employee,2059697,GGN004,High Net Worth,310112,312192,Savings,4y 0m,High,Loan,PROD114289,2023-01-22 00:00:00,2297941,45958.82,Closed,January,Q1,2023,Regular,,
YESB51393255,Kuldeep,Rathi,seema5190.verma583@icloud.com,"H.No 648, Urban Estate, Gurugram, Haryana",518,2023-12-16,1972-12-19,Female,Consultant,1291739,GGN005,Retail,99729,97305,Salary,7y 1m,Medium,,,,,,,,,,,,
YESB58663306,Anita,Sangwan,manju4079.dalal66@icloud.com,"H.No 1296, VPO Meham, Rohtak, Haryana",413,2023-10-11,1966-04-06,Male,Freelancer,1255707,GGN005,SME,175088,150621,Savings,3y 9m,High,Insurance,PROD107085,2023-12-02 00:00:00,122890,18433.5,Active,December,Q4,2023,Festive,Health,24
YESB26119789,Parveen,Grewal,pooja8672.dahiya246@yahoo.com,"H.No 123, Railway Road, Sirsa, Haryana",692,2023-03-28,1965-10-13,Female,Private Job,891445,GGN002,SME,134562,123035,Salary,14y 3m,Medium,,,,,,,,,,,,
YESB59260836,Kuldeep,Dahiya,vikas483.bansal727@icloud.com,"H.No 1302, VPO Kharkhoda, Panchkula, Haryana",595,2021-04-20,1990-06-03,Male,Consultant,1336617,GGN003,Retail,238894,276641,Salary,3y 3m,Medium,,,,,,,,,,,,
YESB51505253,Rahul,Dalal,manoj8616.gehlot21@icloud.com,"H.No 839, Railway Road, Faridabad, Haryana",645,2020-06-01,1953-08-03,Male,Business Owner,1582146,GGN004,High Net Worth,307068,294272,Savings,8y 1m,Medium,Fixed Deposit,PROD108685,2023-10-14 00:00:00,616281,3081.41,Closed,October,Q4,2023,Festive,,
YESB21875512,Sahil,Lather,dalbir1339.rathi219@gmail.com,"H.No 1082, Urban Estate, Sirsa, Haryana",491,2025-01-19,1971-10-14,Male,Freelancer,1863885,GGN003,High Net Worth,329983,301369,Salary,15y 10m,High,,,,,,,,,,,,
YESB87371366,Manoj,Gupta,dharmender7659.chauhan467@icloud.com,"H.No 1158, Railway Road, Hisar, Haryana",733,2025-03-30,1967-06-09,Male,Private Job,911849,GGN005,Retail,72467,63246,Salary,4y 8m,Medium,,,,,,,,,,,,
YESB84294184,Sushil,Kaushik,sunita1256.tayal214@yahoo.com,"H.No 109, Railway Road, Sonipat, Haryana",381,2020-10-31,2002-12-04,Female,Freelancer,955846,GGN003,Retail,89883,76296,Savings,11y 2m,High,,,,,,,,,,,,
YESB47393048,Reena,Shukla,ashok6265.sangwan98@yahoo.com,"H.No 1120, Main Market, Fatehabad, Haryana",318,2020-01-15,1971-05-12,Female,Government Employee,628553,GGN002,Retail,123395,133565,Savings,9y 7m,High,Insurance,PROD119082,2024-02-22 00:00:00,45812,6871.8,Pending,February,Q1,2024,Regular,Life,9
YESB82196157,Manoj,Sharma,neeraj8131.khatri172@icloud.com,"H.No 173, Civil Lines, Panchkula, Haryana",314,2025-05-05,1976-06-22,Female,Doctor,1390163,GGN004,SME,201447,210074,Savings,6y 10m,High,,,,,,,,,,,,
YESB15658864,Hawa,Ahlawat,anita982.pandey818@hotmail.com,"H.No 617, Model Town, Palwal, Haryana",832,2019-01-24,1953-01-18,Male,Private Job,1655160,GGN001,High Net Worth,267198,293447,Salary,2y 7m,Low,Loan,PROD101404,2023-09-18 00:00:00,4162951,83259.02,Closed,September,Q3,2023,Regular,,
YESB79640473,Rakesh,Hooda,sanjay7818.hooda202@gmail.com,"H.No 978, Civil Lines, Kaithal, Haryana",377,2024-11-10,1986-08-06,Female,Lawyer,1639308,GGN005,High Net Worth,203027,220994,Savings,13y 9m,High,Fixed Deposit,PROD114202,2023-09-16 00:00:00,842888,4214.44,Pending,September,Q3,2023,Regular,,
YESB98352094,Sandeep,Sharma,amit728.sharma952@outlook.com,"H.No 789, VPO Kalanaur, Nuh, Haryana",706,2019-08-02,2001-01-16,Female,Private Job,361713,GGN004,SME,65322,69720,Salary,2y 6m,Medium,,,,,,,,,,,,
YESB89331904,Sunita,Panwar,dharmender2450.kundu206@yahoo.com,"H.No 138, Model Town, Palwal, Haryana",843,2021-12-02,1967-06-17,Female,Business Owner,2398670,GGN004,High Net Worth,359063,311193,Savings,1y 3m,Low,,,,,,,,,,,,
YESB18027058,Meena,Mishra,pawan5673.jat327@gmail.com,"H.No 828, Main Market, Sirsa, Haryana",620,2024-06-16,1958-08-08,Female,Freelancer,832910,GGN001,Retail,135624,145911,Savings,7y 9m,Medium,,,,,,,,,,,,
YESB83961448,Hawa,Tanwar,satish1634.malik889@gmail.com,"H.No 664, Jhajjar Road, Fatehabad, Haryana",543,2021-10-07,1980-02-24,Female,Teacher,959998,GGN005,SME,136643,161422,Savings,12y 6m,Medium,,,,,,,,,,,,
YESB42211846,Sandeep,Shukla,rajesh1276.dhankar283@outlook.com,"H.No 810, Sector 14, Faridabad, Haryana",594,2023-02-08,1953-05-02,Male,Lawyer,385683,GGN002,SME,63939,71504,Savings,12y 1m,Medium,Fixed Deposit,PROD110334,2023-08-06 00:00:00,828954,4144.77,Closed,August,Q3,2023,Regular,,
YESB42211846,Sandeep,Shukla,rajesh1276.dhankar283@outlook.com,"H.No 810, Sector 14, Faridabad, Haryana",594,2023-02-08,1953-05-02,Male,Lawyer,385683,GGN002,SME,63939,71504,Savings,12y 1m,Medium,Fixed Deposit,PROD111594,2024-10-07 00:00:00,133851,669.25,Pending,October,Q4,2024,Festive,,
YESB42211846,Sandeep,Shukla,rajesh1276.dhankar283@outlook.com,"H.No 810, Sector 14, Faridabad, Haryana",594,2023-02-08,1953-05-02,Male,Lawyer,385683,GGN002,SME,63939,71504,Savings,12y 1m,Medium,Fixed Deposit,PROD122808,2024-02-29 00:00:00,565008,2825.04,Active,February,Q1,2024,Regular,,
YESB83669855,Sunil,Malik,jitender9917.sangwan807@gmail.com,"H.No 306, Sector 14, Ambala, Haryana",718,2021-02-08,1965-03-04,Female,Government Employee,1710942,GGN004,High Net Worth,238626,193971,Savings,11y 4m,Medium,Fixed Deposit,PROD120219,2024-07-09 00:00:00,597419,2987.1,Pending,July,Q3,2024,Regular,,
YESB58431123,Meena,Gehlot,manju5226.ahlawat270@yahoo.com,"H.No 551, VPO Kalanaur, Hisar, Haryana",778,2021-08-27,1953-12-01,Male,Doctor,2239261,GGN005,High Net Worth,148947,133789,Savings,2y 0m,Low,,,,,,,,,,,,
YESB37757055,Sahil,Ahlawat,pawan8287.gehlot234@icloud.com,"H.No 659, Urban Estate, Nuh, Haryana",448,2022-07-17,2000-05-04,Female,Private Job,455365,GGN004,Retail,24986,29861,Savings,3y 7m,High,Loan,PROD105649,2023-03-03 00:00:00,4830578,96611.56,Pending,March,Q1,2023,FY End,,
YESB62219838,Sandeep,Sangwan,dharmender1440.sheoran312@icloud.com,"H.No 1405, Jhajjar Road, Jhajjar, Haryana",614,2025-11-26,1975-11-08,Male,Lawyer,567138,GGN003,SME,91102,102188,Savings,2y 3m,Medium,Credit Card,PROD110366,2024-04-08 00:00:00,0,1500,Active,April,Q2,2024,Regular,,
YESB62219838,Sandeep,Sangwan,dharmender1440.sheoran312@icloud.com,"H.No 1405, Jhajjar Road, Jhajjar, Haryana",614,2025-11-26,1975-11-08,Male,Lawyer,567138,GGN003,SME,91102,102188,Savings,2y 3m,Medium,Insurance,PROD120352,2023-09-26 00:00:00,189328,28399.2,Closed,September,Q3,2023,Regular,General,10
YESB65259875,Ram,Gill,kavita7206.mishra757@icloud.com,"H.No 59, Main Market, Sonipat, Haryana",614,2022-04-27,1962-11-17,Male,Engineer,1355091,GGN004,Retail,248414,261463,Savings,5y 2m,Medium,,,,,,,,,,,,
YESB98947712,Parveen,Kundu,amit2500.chauhan196@hotmail.com,"H.No 242, Urban Estate, Sonipat, Haryana",491,2025-08-13,1973-12-03,Male,Private Job,1162535,GGN002,SME,209957,235820,Salary,15y 5m,High,Insurance,PROD110525,2023-11-21 00:00:00,161797,24269.55,Pending,November,Q4,2023,Festive,Health,7
YESB67718978,Jagdish,Rana,kavita5189.malik487@gmail.com,"H.No 417, VPO Meham, Sirsa, Haryana",781,2019-07-11,1959-09-27,Male,Government Employee,1888518,GGN002,High Net Worth,101559,106002,Salary,13y 2m,Low,,,,,,,,,,,,
YESB36934011,Dharmender,Yadav,rohtas4133.grewal780@hotmail.com,"H.No 265, VPO Kharkhoda, Fatehabad, Haryana",380,2023-07-17,1970-03-15,Female,Consultant,1737114,GGN001,High Net Worth,122662,117725,Savings,1y 8m,High,,,,,,,,,,,,
YESB33689367,Deepak,Shukla,vikram936.dhankar968@yahoo.com,"H.No 359, VPO Meham, Faridabad, Haryana",652,2025-12-25,1980-02-18,Female,Lawyer,1225639,GGN001,Retail,138083,117462,Savings,11y 10m,Medium,,,,,,,,,,,,
YESB24863271,Surender,Bhardwaj,rajesh4942.shukla445@outlook.com,"H.No 715, Main Market, Nuh, Haryana",836,2021-05-10,1966-05-18,Male,Consultant,758481,GGN002,Retail,149933,165298,Salary,10y 2m,Low,,,,,,,,,,,,
YESB12704810,Dalbir,Shukla,om809.duhan336@gmail.com,"H.No 1202, Urban Estate, Hisar, Haryana",438,2020-06-01,1954-11-05,Female,Government Employee,858450,GGN004,SME,160725,190664,Savings,8y 6m,High,,,,,,,,,,,,
YESB39705859,Neeraj,Dalal,sandeep6095.rana745@yahoo.com,"H.No 659, Jhajjar Road, Sirsa, Haryana",576,2022-03-22,1979-06-19,Male,Farmer,517700,GGN004,Retail,91715,99221,Salary,13y 4m,Medium,Insurance,PROD102283,2023-12-20 00:00:00,105579,15836.85,Active,December,Q4,2023,Festive,Health,23
YESB84884404,Anil,Ahlawat,suman5063.panwar679@yahoo.com,"H.No 622, Jhajjar Road, Nuh, Haryana",535,2019-02-01,1955-08-20,Male,Lawyer,484323,GGN004,SME,94583,106564,Savings,8y 4m,Medium,,,,,,,,,,,,
YESB62006442,Surender,Bansal,suman7365.kaushik221@outlook.com,"H.No 663, VPO Kharkhoda, Rewari, Haryana",431,2020-05-10,1975-02-19,Female,Teacher,2055372,GGN001,High Net Worth,403974,352707,Salary,8y 4m,High,,,,,,,,,,,,
YESB22816767,Kavita,Aggarwal,reena5614.tayal32@hotmail.com,"H.No 938, VPO Meham, Panchkula, Haryana",759,2023-06-01,1968-03-05,Female,Engineer,1402663,GGN004,SME,158510,161981,Savings,9y 4m,Low,Mutual Fund,PROD115024,2024-06-10 00:00:00,193840,1938.4,Pending,June,Q2,2024,Regular,,
YESB29450436,Sushil,Verma,rahul8842.lather265@outlook.com,"H.No 1481, Railway Road, Sonipat, Haryana",596,2021-06-13,2005-09-06,Female,Consultant,812657,GGN004,SME,128146,152040,Salary,14y 4m,Medium,Fixed Deposit,PROD111195,2024-04-09 00:00:00,644056,3220.28,Pending,April,Q2,2024,Regular,,
YESB72648373,Hawa,Tyagi,pooja5145.tiwari787@hotmail.com,"H.No 604, Urban Estate, Palwal, Haryana",728,2025-07-03,1962-05-12,Female,Freelancer,392001,GGN004,Retail,44335,51044,Salary,4y 3m,Medium,Fixed Deposit,PROD107027,2024-01-03 00:00:00,993602,4968.01,Active,January,Q1,2024,Regular,,
YESB72648373,Hawa,Tyagi,pooja5145.tiwari787@hotmail.com,"H.No 604, Urban Estate, Palwal, Haryana",728,2025-07-03,1962-05-12,Female,Freelancer,392001,GGN004,Retail,44335,51044,Salary,4y 3m,Medium,Fixed Deposit,PROD119494,2023-12-24 00:00:00,792993,3964.97,Closed,December,Q4,2023,Festive,,
YESB72648373,Hawa,Tyagi,pooja5145.tiwari787@hotmail.com,"H.No 604, Urban Estate, Palwal, Haryana",728,2025-07-03,1962-05-12,Female,Freelancer,392001,GGN004,Retail,44335,51044,Salary,4y 3m,Medium,Loan,PROD122574,2024-06-10 00:00:00,795268,15905.36,Active,June,Q2,2024,Regular,,
