Merchant ID,Merchant Firm Name,Merchant Name,Address,IFSC Code,GST Number,Proprietor DOB,Gender,Occupation,Annual Turnover,Branch Code,Customer Segment,Avg Monthly Balance,Current Balance,Account Type,Tenure with Bank,Risk Rating,Product Type,Product ID,Sale Date,Sales Value/Premium,Revenue Contribution,Status,Month,Quarter,Year,Seasonality Flag,Policy Type,Policy Term
YESB59579019,Chaudhary Solutions,Naveen Gupta,"Plot 316, Sector 14, Gurgaon, HR",YESB0000655,06JXLZS9794J1Z7,1962-01-20,Female,Business Owner,6398519,GGN005,Corporate,1026063,1015942,Current,1y 11m,Medium,Loan,PROD101920,2024-11-20 00:00:00,4876710,97534.2,Active,November,Q4,2024,Festive,,
YESB59579019,Chaudhary Solutions,Naveen Gupta,"Plot 316, Sector 14, Gurgaon, HR",YESB0000655,06JXLZS9794J1Z7,1962-01-20,Female,Business Owner,6398519,GGN005,Corporate,1026063,1015942,Current,1y 11m,Medium,Mutual Fund,PROD102526,2024-09-22 00:00:00,85097,850.97,Active,September,Q3,2024,Regular,,
YESB59579019,Chaudhary Solutions,Naveen Gupta,"Plot 316, Sector 14, Gurgaon, HR",YESB0000655,06JXLZS9794J1Z7,1962-01-20,Female,Business Owner,6398519,GGN005,Corporate,1026063,1015942,Current,1y 11m,Medium,Insurance,PROD105047,2024-04-06 00:00:00,206521,30978.15,Closed,April,Q2,2024,Regular,Life,25
YESB20240854,Hooda Trading Co,Manoj Saini,"Plot 777, Cyber City, Gurgaon, HR",YESB0000655,06XROPP4704U1Z4,1982-06-07,Male,Business Owner,6214118,GGN005,Corporate,1167455,1155726,Current,6y 11m,Medium,Insurance,PROD119088,2023-04-03 00:00:00,102857,15428.55,Active,April,Q2,2023,Regular,Health,24
YESB61600822,Chaudhary Enterprises,Rajesh Verma,"Plot 202, Cyber City, Gurgaon, HR",YESB0000655,06IPLHF8385Y1Z2,1975-03-22,Male,Business Owner,3769355,GGN001,SME,1002873,926575,Current,7y 8m,Medium,,,,,,,,,,,,
YESB40070009,Chaudhary Ventures,Rajesh Saini,"Plot 190, Udyog Vihar, Gurgaon, HR",YESB0000655,06PHTIU2579A1Z5,1964-07-04,Male,Business Owner,1623292,GGN001,SME,443374,448428,Current,1y 11m,Medium,Loan,PROD101034,2024-04-09 00:00:00,2321037,46420.74,Pending,April,Q2,2024,Regular,,
YESB40070009,Chaudhary Ventures,Rajesh Saini,"Plot 190, Udyog Vihar, Gurgaon, HR",YESB0000655,06PHTIU2579A1Z5,1964-07-04,Male,Business Owner,1623292,GGN001,SME,443374,448428,Current,1y 11m,Medium,Fixed Deposit,PROD107940,2023-04-16 00:00:00,658557,3292.78,Pending,April,Q2,2023,Regular,,
YESB40070009,Chaudhary Ventures,Rajesh Saini,"Plot 190, Udyog Vihar, Gurgaon, HR",YESB0000655,06PHTIU2579A1Z5,1964-07-04,Male,Business Owner,1623292,GGN001,SME,443374,448428,Current,1y 11m,Medium,Insurance,PROD124202,2023-11-01 00:00:00,121524,18228.6,Pending,November,Q4,2023,Festive,General,10
YESB94668076,Malik Solutions,Pawan Gupta,"Plot 455, Udyog Vihar, Gurgaon, HR",YESB0000655,06UWXKY2920L1Z8,1987-04-08,Female,Business Owner,2496667,GGN001,SME,322016,291572,Current,8y 0m,Medium,,,,,,,,,,,,
YESB95338729,Saini Trading Co,Sunil Verma,"Plot 62, Udyog Vihar, Gurgaon, HR",YESB0000655,06SUSZZ2895U1Z9,1974-06-15,Male,Business Owner,4709133,GGN005,SME,560765,641924,Current,8y 6m,Medium,,,,,,,,,,,,
YESB32094426,Hooda Agencies,Sunil Chaudhary,"Plot 329, DLF Phase 1, Gurgaon, HR",YESB0000655,06PRPFO6272J1Z1,1988-11-03,Male,Business Owner,2737868,GGN005,SME,620399,605349,Current,2y 0m,Medium,Loan,PROD106905,2023-06-20 00:00:00,2007806,40156.12,Pending,June,Q2,2023,Regular,,
YESB32094426,Hooda Agencies,Sunil Chaudhary,"Plot 329, DLF Phase 1, Gurgaon, HR",YESB0000655,06PRPFO6272J1Z1,1988-11-03,Male,Business Owner,2737868,GGN005,SME,620399,605349,Current,2y 0m,Medium,Insurance,PROD116884,2023-01-04 00:00:00,148607,22291.05,Closed,January,Q1,2023,Regular,General,23
YESB14981882,Yadav Agencies,Amit Verma,"Plot 784, DLF Phase 1, Gurgaon, HR",YESB0000655,06TDJQH7489R1Z4,2000-09-12,Male,Business Owner,1189770,GGN001,SME,315841,269185,Current,6y 5m,Medium,Credit Card,PROD105871,2023-08-24 00:00:00,0,1500,Pending,August,Q3,2023,Regular,,
YESB25191488,Chaudhary Ventures,Vikram Sharma,"Plot 569, Sector 14, Gurgaon, HR",YESB0000655,06QBOKI1078W1Z9,1978-06-02,Female,Business Owner,7649274,GGN001,Corporate,1495431,1517808,Current,4y 7m,Medium,,,,,,,,,,,,
YESB71535625,Hooda Agencies,Pawan Verma,"Plot 579, Cyber City, Gurgaon, HR",YESB0000655,06SCQJC9917H1Z9,1993-07-07,Male,Business Owner,5388747,GGN003,Corporate,765905,770062,Current,5y 11m,Medium,,,,,,,,,,,,
YESB68860527,Hooda Ventures,Deepak Gupta,"Plot 641, Cyber City, Gurgaon, HR",YESB0000655,06XXFLF4147Z1Z7,2000-09-22,Female,Business Owner,1870092,GGN004,SME,420150,354652,Current,4y 9m,Medium,,,,,,,,,,,,
YESB24436661,Malik Enterprises,Naveen Dalal,"Plot 399, DLF Phase 1, Gurgaon, HR",YESB0000655,06CUMWN9295V1Z1,1979-09-07,Female,Business Owner,8465185,GGN001,Corporate,917512,738686,Current,8y 3m,Medium,Insurance,PROD102490,2023-08-11 00:00:00,208011,31201.65,Pending,August,Q3,2023,Regular,General,19
YESB27548233,Malik Trading Co,Sanjay Malik,"Plot 926, Udyog Vihar, Gurgaon, HR",YESB0000655,06BYAXW8255P1Z8,1978-11-23,Male,Business Owner,5155384,GGN001,Corporate,987854,924139,Current,6y 5m,Medium,Loan,PROD112573,2024-10-27 00:00:00,1042196,20843.92,Closed,October,Q4,2024,Festive,,
YESB27548233,Malik Trading Co,Sanjay Malik,"Plot 926, Udyog Vihar, Gurgaon, HR",YESB0000655,06BYAXW8255P1Z8,1978-11-23,Male,Business Owner,5155384,GGN001,Corporate,987854,924139,Current,6y 5m,Medium,Credit Card,PROD119258,2023-06-13 00:00:00,0,1500,Pending,June,Q2,2023,Regular,,
YESB98698026,Malik Agencies,Amit Sharma,"Plot 6, Sohna Road, Gurgaon, HR",YESB0000655,06MEOMX2280H1Z4,1964-12-15,Female,Business Owner,7094104,GGN005,Corporate,1538943,1569232,Current,4y 8m,Medium,,,,,,,,,,,,
YESB58283767,Hooda Ventures,Sanjay Verma,"Plot 708, Sohna Road, Gurgaon, HR",YESB0000655,06YFVYJ4382C1Z5,1997-01-18,Male,Business Owner,7667284,GGN002,Corporate,1590316,1839819,Current,8y 4m,Medium,,,,,,,,,,,,
YESB98941292,Gupta Ventures,Vijay Dalal,"Plot 480, Udyog Vihar, Gurgaon, HR",YESB0000655,06VBZDU8782X1Z4,2000-01-14,Female,Business Owner,3665408,GGN001,SME,1000792,1147094,Current,8y 4m,Medium,,,,,,,,,,,,
YESB81069578,Malik Ventures,Naveen Dalal,"Plot 214, Cyber City, Gurgaon, HR",YESB0000655,06EPSIM2280I1Z9,1968-05-16,Male,Business Owner,4002636,GGN004,SME,1027760,1049270,Current,7y 10m,Medium,,,,,,,,,,,,
YESB87079274,Saini Trading Co,Pawan Yadav,"Plot 7, Sector 14, Gurgaon, HR",YESB0000655,06NDJTA2655U1Z2,1987-08-13,Male,Business Owner,8957119,GGN002,Corporate,2655366,2891497,Current,9y 2m,Medium,Insurance,PROD123859,2024-06-06 00:00:00,150528,22579.2,Pending,June,Q2,2024,Regular,Health,22
YESB60446776,Rathi Trading Co,Sunil Hooda,"Plot 30, Cyber City, Gurgaon, HR",YESB0000655,06ASEAQ1988R1Z4,1979-01-05,Female,Business Owner,9298869,GGN005,Corporate,2421710,2765708,Current,7y 3m,Medium,Fixed Deposit,PROD108423,2024-09-22 00:00:00,132229,661.14,Active,September,Q3,2024,Regular,,
YESB14467436,Hooda Ventures,Rajesh Chaudhary,"Plot 811, Sohna Road, Gurgaon, HR",YESB0000655,06QKWDU6316F1Z1,1996-12-21,Male,Business Owner,1364525,GGN005,SME,328032,278108,Current,2y 7m,Medium,,,,,,,,,,,,
YESB97025928,Chaudhary Enterprises,Amit Dalal,"Plot 540, DLF Phase 1, Gurgaon, HR",YESB0000655,06OCPVH8604K1Z1,1968-04-15,Male,Business Owner,4132323,GGN004,SME,999976,1139100,Current,3y 7m,Medium,,,,,,,,,,,,
YESB77407994,Gupta Solutions,Rajesh Saini,"Plot 501, DLF Phase 1, Gurgaon, HR",YESB0000655,06JDJHJ5925T1Z5,1992-05-08,Male,Business Owner,9606544,GGN001,Corporate,1893399,1760514,Current,6y 6m,Medium,,,,,,,,,,,,
YESB97449971,Saini Enterprises,Vikram Chaudhary,"Plot 207, Cyber City, Gurgaon, HR",YESB0000655,06MIFKW0274Y1Z9,1983-08-02,Male,Business Owner,1271822,GGN002,SME,182958,186477,Current,3y 7m,Medium,,,,,,,,,,,,
YESB81826642,Verma Solutions,Sunil Saini,"Plot 471, DLF Phase 1, Gurgaon, HR",YESB0000655,06YXUWS1706T1Z7,1991-10-10,Male,Business Owner,9951622,GGN005,Corporate,1286681,1171039,Current,8y 8m,Medium,Credit Card,PROD122655,2024-05-18 00:00:00,0,1500,Active,May,Q2,2024,Regular,,
YESB50620269,Yadav Enterprises,Sunil Rathi,"Plot 595, Udyog Vihar, Gurgaon, HR",YESB0000655,06IDRMD5980D1Z9,1979-07-19,Male,Business Owner,9477934,GGN003,Corporate,1396146,1194723,Current,6y 4m,Medium,Loan,PROD106710,2023-03-24 00:00:00,818436,16368.72,Closed,March,Q1,2023,FY End,,
YESB73761209,Sharma Trading Co,Deepak Gupta,"Plot 422, Sohna Road, Gurgaon, HR",YESB0000655,06CSCSW2136R1Z3,1975-09-12,Male,Business Owner,8287298,GGN004,Corporate,1389300,1327289,Current,9y 5m,Medium,,,,,,,,,,,,
YESB89228752,Sharma Trading Co,Rakesh Yadav,"Plot 738, Udyog Vihar, Gurgaon, HR",YESB0000655,06ZGCDT0265W1Z4,1979-12-12,Male,Business Owner,2639704,GGN004,SME,282438,290279,Current,9y 1m,Medium,,,,,,,,,,,,
YESB46966180,Sharma Agencies,Sanjay Rathi,"Plot 424, Sector 14, Gurgaon, HR",YESB0000655,06DNBXA5588H1Z1,1987-09-29,Female,Business Owner,4450231,GGN001,SME,1225462,1257701,Current,7y 11m,Medium,Credit Card,PROD116060,2024-12-05 00:00:00,0,1500,Closed,December,Q4,2024,Festive,,
YESB40180184,Verma Solutions,Vijay Malik,"Plot 994, Sohna Road, Gurgaon, HR",YESB0000655,06YUHCP8184Z1Z0,1987-10-11,Female,Business Owner,3185873,GGN002,SME,580319,595518,Current,8y 7m,Medium,,,,,,,,,,,,
YESB37629329,Malik Trading Co,Manoj Yadav,"Plot 42, Sohna Road, Gurgaon, HR",YESB0000655,06JISWA4599C1Z5,1968-03-10,Male,Business Owner,5038364,GGN001,Corporate,1025541,1133571,Current,10y 2m,Medium,,,,,,,,,,,,
YESB59317994,Rathi Trading Co,Deepak Saini,"Plot 698, Udyog Vihar, Gurgaon, HR",YESB0000655,06HJGFG5742S1Z2,1986-11-03,Male,Business Owner,2846969,GGN003,SME,540889,437064,Current,10y 5m,Medium,,,,,,,,,,,,
YESB66966720,Saini Enterprises,Pawan Hooda,"Plot 524, Sohna Road, Gurgaon, HR",YESB0000655,06ZUYGY0028S1Z3,1961-08-12,Female,Business Owner,6636127,GGN003,Corporate,1378791,1446878,Current,4y 1m,Medium,Fixed Deposit,PROD103377,2024-03-04 00:00:00,579162,2895.81,Active,March,Q1,2024,FY End,,
YESB99785787,Chaudhary Trading Co,Deepak Saini,"Plot 928, DLF Phase 1, Gurgaon, HR",YESB0000655,06EDDWF1919G1Z9,1973-08-27,Male,Business Owner,5381580,GGN001,Corporate,1358245,1415039,Current,7y 4m,Medium,,,,,,,,,,,,
YESB46033634,Saini Agencies,Manoj Verma,"Plot 663, Sohna Road, Gurgaon, HR",YESB0000655,06JDCDZ1528F1Z7,1990-11-17,Female,Business Owner,5796411,GGN005,Corporate,927161,1039150,Current,9y 11m,Medium,,,,,,,,,,,,
YESB80177921,Malik Trading Co,Vikram Malik,"Plot 766, Udyog Vihar, Gurgaon, HR",YESB0000655,06TTJGP9483X1Z4,1989-06-24,Male,Business Owner,3338616,GGN005,SME,847156,942772,Current,8y 5m,Medium,,,,,,,,,,,,
YESB60663896,Rathi Enterprises,Sandeep Yadav,"Plot 479, Sohna Road, Gurgaon, HR",YESB0000655,06NNBHJ9589U1Z7,1971-05-26,Female,Business Owner,4408466,GGN003,SME,509683,558960,Current,2y 2m,Medium,,,,,,,,,,,,
YESB11241431,Sharma Trading Co,Rakesh Dalal,"Plot 769, DLF Phase 1, Gurgaon, HR",YESB0000655,06EXOMH1602V1Z5,1965-01-16,Female,Business Owner,7750892,GGN002,Corporate,2300984,2120526,Current,5y 6m,Medium,,,,,,,,,,,,
YESB60964554,Dalal Trading Co,Amit Rathi,"Plot 346, Sohna Road, Gurgaon, HR",YESB0000655,06LYQLF2935E1Z8,1968-09-30,Female,Business Owner,3356084,GGN001,SME,642314,623274,Current,3y 0m,Medium,,,,,,,,,,,,
YESB29381868,Malik Solutions,Kuldeep Sharma,"Plot 194, DLF Phase 1, Gurgaon, HR",YESB0000655,06FPNBY1885L1Z2,1997-08-26,Male,Business Owner,9921394,GGN005,Corporate,2622465,2260653,Current,3y 7m,Medium,,,,,,,,,,,,
YESB75834404,Yadav Enterprises,Sunil Yadav,"Plot 534, Cyber City, Gurgaon, HR",YESB0000655,06SGXAG2651R1Z2,2001-02-19,Male,Business Owner,3444333,GGN005,SME,731367,590817,Current,9y 2m,Medium,,,,,,,,,,,,
YESB89957309,Saini Ventures,Deepak Malik,"Plot 978, Udyog Vihar, Gurgaon, HR",YESB0000655,06CUOMZ7574R1Z2,1969-10-28,Male,Business Owner,4752329,GGN002,SME,561830,649685,Current,9y 4m,Medium,Mutual Fund,PROD103633,2023-07-23 00:00:00,53684,536.84,Pending,July,Q3,2023,Regular,,
YESB93603701,Saini Trading Co,Manoj Hooda,"Plot 241, Udyog Vihar, Gurgaon, HR",YESB0000655,06QGXEQ1840M1Z7,1968-02-16,Female,Business Owner,8683321,GGN003,Corporate,2141503,2150513,Current,4y 2m,Medium,Mutual Fund,PROD120642,2024-05-22 00:00:00,211265,2112.65,Pending,May,Q2,2024,Regular,,
YESB24907595,Malik Trading Co,Naveen Verma,"Plot 310, Sohna Road, Gurgaon, HR",YESB0000655,06LTOIC0480M1Z2,1984-03-31,Male,Business Owner,9205684,GGN004,Corporate,1921582,2240798,Current,10y 4m,Medium,,,,,,,,,,,,
YESB72987394,Dalal Trading Co,Deepak Dalal,"Plot 591, Sohna Road, Gurgaon, HR",YESB0000655,06CVDYL8339H1Z1,1961-07-07,Female,Business Owner,2574873,GGN002,SME,519228,551928,Current,1y 11m,Medium,,,,,,,,,,,,
YESB13318142,Dalal Enterprises,Vikram Hooda,"Plot 765, Cyber City, Gurgaon, HR",YESB0000655,06UPVPV2679Q1Z4,1987-03-29,Female,Business Owner,9982810,GGN001,Corporate,2684855,2999434,Current,9y 11m,Medium,Credit Card,PROD102053,2023-04-02 00:00:00,0,1500,Pending,April,Q2,2023,Regular,,
YESB13318142,Dalal Enterprises,Vikram Hooda,"Plot 765, Cyber City, Gurgaon, HR",YESB0000655,06UPVPV2679Q1Z4,1987-03-29,Female,Business Owner,9982810,GGN001,Corporate,2684855,2999434,Current,9y 11m,Medium,Insurance,PROD111244,2024-04-15 00:00:00,27880,4182,Closed,April,Q2,2024,Regular,Life,9
YESB43800947,Yadav Enterprises,Manoj Dalal,"Plot 326, Sohna Road, Gurgaon, HR",YESB0000655,06GIFDR6996O1Z9,1983-05-29,Male,Business Owner,5607618,GGN005,Corporate,1523327,1774455,Current,9y 1m,Medium,,,,,,,,,,,,
YESB67757315,Saini Agencies,Anil Hooda,"Plot 618, Cyber City, Gurgaon, HR",YESB0000655,06PJUUT9928W1Z8,1987-07-15,Female,Business Owner,7506543,GGN005,Corporate,975974,809923,Current,2y 6m,Medium,,,,,,,,,,,,
YESB99537179,Sharma Agencies,Anil Dalal,"Plot 624, Sohna Road, Gurgaon, HR",YESB0000655,06FTHGI7682Q1Z6,1997-11-02,Female,Business Owner,7045271,GGN003,Corporate,968432,1085607,Current,7y 2m,Medium,,,,,,,,,,,,
YESB24443128,Verma Solutions,Kuldeep Yadav,"Plot 573, Sohna Road, Gurgaon, HR",YESB0000655,06SLWSB0639R1Z5,1966-09-29,Female,Business Owner,2790231,GGN005,SME,361477,404284,Current,8y 2m,Medium,,,,,,,,,,,,
YESB95450617,Rathi Agencies,Manoj Saini,"Plot 214, Sohna Road, Gurgaon, HR",YESB0000655,06NSGFW8197A1Z9,1993-09-08,Male,Business Owner,4347052,GGN001,SME,533918,612751,Current,3y 7m,Medium,,,,,,,,,,,,
YESB45180540,Rathi Solutions,Amit Chaudhary,"Plot 523, Sector 14, Gurgaon, HR",YESB0000655,06ACCNW1118D1Z9,1998-08-16,Male,Business Owner,6369297,GGN004,Corporate,1883118,1558421,Current,9y 9m,Medium,,,,,,,,,,,,
YESB85805428,Verma Solutions,Sunil Hooda,"Plot 958, Sector 14, Gurgaon, HR",YESB0000655,06RPITE6581I1Z8,1975-08-07,Female,Business Owner,9900310,GGN004,Corporate,1577107,1390268,Current,2y 10m,Medium,,,,,,,,,,,,
YESB88748208,Saini Solutions,Deepak Verma,"Plot 122, DLF Phase 1, Gurgaon, HR",YESB0000655,06MBPZV7738X1Z7,1963-07-22,Female,Business Owner,3567076,GGN004,SME,414046,383973,Current,7y 0m,Medium,Credit Card,PROD100356,2024-10-26 00:00:00,0,1500,Pending,October,Q4,2024,Festive,,
YESB34635904,Rathi Ventures,Sandeep Dalal,"Plot 84, Sector 14, Gurgaon, HR",YESB0000655,06YVIXO5043V1Z8,1977-04-13,Male,Business Owner,2689818,GGN002,SME,779349,901290,Current,9y 9m,Medium,,,,,,,,,,,,
YESB69762333,Saini Ventures,Anil Saini,"Plot 569, Sohna Road, Gurgaon, HR",YESB0000655,06XALVQ1730M1Z2,1997-11-24,Female,Business Owner,8433429,GGN005,Corporate,2497298,2660795,Current,10y 8m,Medium,,,,,,,,,,,,
YESB20315326,Malik Agencies,Amit Hooda,"Plot 68, Sohna Road, Gurgaon, HR",YESB0000655,06BQRLW7562S1Z8,1965-12-22,Female,Business Owner,1915279,GGN004,SME,456890,420109,Current,2y 0m,Medium,Credit Card,PROD100282,2023-08-15 00:00:00,0,1500,Pending,August,Q3,2023,Regular,,
YESB98483827,Hooda Ventures,Vijay Malik,"Plot 757, Sohna Road, Gurgaon, HR",YESB0000655,06QRJJS1996C1Z8,1961-07-12,Female,Business Owner,8357319,GGN004,Corporate,1437866,1274983,Current,1y 4m,Medium,Credit Card,PROD122449,2024-03-07 00:00:00,0,1500,Closed,March,Q1,2024,FY End,,
YESB32400170,Yadav Solutions,Rajesh Gupta,"Plot 1, Udyog Vihar, Gurgaon, HR",YESB0000655,06DYVFK5675G1Z0,1985-04-28,Female,Business Owner,8429021,GGN002,Corporate,1366720,1414966,Current,9y 11m,Medium,Mutual Fund,PROD100908,2024-07-24 00:00:00,241653,2416.53,Active,July,Q3,2024,Regular,,
YESB32400170,Yadav Solutions,Rajesh Gupta,"Plot 1, Udyog Vihar, Gurgaon, HR",YESB0000655,06DYVFK5675G1Z0,1985-04-28,Female,Business Owner,8429021,GGN002,Corporate,1366720,1414966,Current,9y 11m,Medium,Insurance,PROD123150,2024-01-07 00:00:00,205166,30774.9,Closed,January,Q1,2024,Regular,Health,8
YESB75152504,Gupta Solutions,Anil Gupta,"Plot 242, Udyog Vihar, Gurgaon, HR",YESB0000655,06VMHTA7237T1Z1,1980-06-29,Female,Business Owner,3943851,GGN005,SME,818643,921835,Current,6y 8m,Medium,Insurance,PROD114092,2024-05-12 00:00:00,182897,27434.55,Active,May,Q2,2024,Regular,General,16
YESB75152504,Gupta Solutions,Anil Gupta,"Plot 242, Udyog Vihar, Gurgaon, HR",YESB0000655,06VMHTA7237T1Z1,1980-06-29,Female,Business Owner,3943851,GGN005,SME,818643,921835,Current,6y 8m,Medium,Credit Card,PROD114564,2024-10-23 00:00:00,0,1500,Pending,October,Q4,2024,Festive,,
YESB30008749,Malik Solutions,Sandeep Rathi,"Plot 609, Cyber City, Gurgaon, HR",YESB0000655,06CHCUX6578D1Z4,1967-02-05,Female,Business Owner,3886682,GGN001,SME,459398,501045,Current,4y 4m,Medium,Fixed Deposit,PROD100636,2023-09-06 00:00:00,172453,862.26,Closed,September,Q3,2023,Regular,,
YESB19320372,Hooda Enterprises,Ajay Gupta,"Plot 984, Sector 14, Gurgaon, HR",YESB0000655,06SQYYZ1895J1Z1,1978-03-14,Male,Business Owner,1007430,GGN005,SME,132104,108278,Current,4y 10m,Medium,,,,,,,,,,,,
YESB46720625,Gupta Enterprises,Sunil Dalal,"Plot 576, Cyber City, Gurgaon, HR",YESB0000655,06BIYVA5190W1Z4,1976-07-02,Male,Business Owner,1324012,GGN005,SME,272454,245996,Current,1y 6m,Medium,Loan,PROD112797,2024-06-26 00:00:00,2636378,52727.56,Closed,June,Q2,2024,Regular,,
YESB54542792,Malik Solutions,Vikram Hooda,"Plot 732, Udyog Vihar, Gurgaon, HR",YESB0000655,06ZZIYI7671W1Z5,1994-05-15,Female,Business Owner,9445617,GGN004,Corporate,1780627,1615412,Current,6y 2m,Medium,,,,,,,,,,,,
YESB48698117,Malik Ventures,Vijay Rathi,"Plot 193, Udyog Vihar, Gurgaon, HR",YESB0000655,06NJJSQ8141Z1Z7,1978-10-31,Female,Business Owner,2314545,GGN004,SME,607169,603576,Current,6y 8m,Medium,,,,,,,,,,,,
YESB94353488,Malik Ventures,Rajesh Verma,"Plot 472, Sector 14, Gurgaon, HR",YESB0000655,06FBEVS1373T1Z8,1962-06-03,Male,Business Owner,9575755,GGN004,Corporate,1548843,1790195,Current,4y 7m,Medium,,,,,,,,,,,,
YESB13984895,Yadav Ventures,Rajesh Dalal,"Plot 676, DLF Phase 1, Gurgaon, HR",YESB0000655,06LORUQ1578L1Z3,1987-07-23,Male,Business Owner,8908311,GGN004,Corporate,2646431,2818118,Current,4y 5m,Medium,Fixed Deposit,PROD108498,2023-07-10 00:00:00,508509,2542.55,Active,July,Q3,2023,Regular,,
YESB28018810,Sharma Solutions,Deepak Gupta,"Plot 825, Sector 14, Gurgaon, HR",YESB0000655,06HXXKM3113M1Z4,1964-01-06,Male,Business Owner,1059839,GGN004,SME,196935,235615,Current,7y 1m,Medium,,,,,,,,,,,,
YESB95170213,Sharma Ventures,Vijay Dalal,"Plot 37, Sector 14, Gurgaon, HR",YESB0000655,06TMMEW8912V1Z7,1976-05-28,Female,Business Owner,5683928,GGN002,Corporate,1668962,1694766,Current,9y 5m,Medium,Insurance,PROD101449,2024-09-12 00:00:00,31260,4689,Closed,September,Q3,2024,Regular,Health,22
YESB72753226,Chaudhary Trading Co,Rakesh Malik,"Plot 832, Udyog Vihar, Gurgaon, HR",YESB0000655,06QMLHB4037F1Z3,1963-10-15,Male,Business Owner,9873210,GGN001,Corporate,1296109,1502220,Current,7y 1m,Medium,,,,,,,,,,,,
YESB16358617,Rathi Agencies,Vikram Yadav,"Plot 656, Sohna Road, Gurgaon, HR",YESB0000655,06IWFER9056K1Z0,1992-06-05,Male,Business Owner,8923410,GGN003,Corporate,1874821,1807376,Current,6y 8m,Medium,,,,,,,,,,,,
YESB66492057,Yadav Solutions,Sandeep Verma,"Plot 457, Sohna Road, Gurgaon, HR",YESB0000655,06VLJNS1838V1Z6,1984-09-17,Male,Business Owner,7729283,GGN004,Corporate,997835,1121485,Current,6y 7m,Medium,,,,,,,,,,,,
YESB15218810,Rathi Solutions,Manoj Verma,"Plot 487, Sohna Road, Gurgaon, HR",YESB0000655,06IRPDQ9706P1Z6,1973-12-25,Female,Business Owner,3405972,GGN002,SME,695390,577419,Current,6y 3m,Medium,,,,,,,,,,,,
YESB38902069,Dalal Ventures,Pawan Dalal,"Plot 269, Cyber City, Gurgaon, HR",YESB0000655,06SOMOT7155S1Z4,1994-02-14,Female,Business Owner,8246368,GGN003,Corporate,1550426,1456754,Current,9y 4m,Medium,,,,,,,,,,,,
YESB32626959,Dalal Enterprises,Vijay Saini,"Plot 326, Cyber City, Gurgaon, HR",YESB0000655,06MDTTK9327U1Z5,1966-08-26,Female,Business Owner,9369706,GGN005,Corporate,2345505,2723302,Current,2y 6m,Medium,,,,,,,,,,,,
YESB65195022,Gupta Trading Co,Vikram Hooda,"Plot 744, Cyber City, Gurgaon, HR",YESB0000655,06KZGRU0507V1Z4,1962-10-06,Female,Business Owner,3172517,GGN001,SME,597730,522307,Current,4y 7m,Medium,,,,,,,,,,,,
YESB57539027,Saini Agencies,Vikram Chaudhary,"Plot 660, Cyber City, Gurgaon, HR",YESB0000655,06LKWZT2989X1Z5,1983-04-17,Male,Business Owner,6693674,GGN002,Corporate,783052,689158,Current,9y 3m,Medium,Insurance,PROD104690,2023-02-22 00:00:00,113651,17047.65,Pending,February,Q1,2023,Regular,Life,21
YESB31103309,Chaudhary Agencies,Rakesh Verma,"Plot 380, Sector 14, Gurgaon, HR",YESB0000655,06VKGVU4730W1Z4,1975-11-28,Female,Business Owner,9923848,GGN001,Corporate,2945898,3157006,Current,3y 10m,Medium,,,,,,,,,,,,
YESB57033249,Rathi Ventures,Deepak Chaudhary,"Plot 655, Sohna Road, Gurgaon, HR",YESB0000655,06WGPAA7281N1Z4,1994-11-26,Female,Business Owner,4432593,GGN003,SME,912536,1080084,Current,10y 4m,Medium,Mutual Fund,PROD112961,2024-12-12 00:00:00,329929,3299.29,Pending,December,Q4,2024,Festive,,
YESB75271895,Malik Ventures,Manoj Malik,"Plot 528, Udyog Vihar, Gurgaon, HR",YESB0000655,06HHBCR5512L1Z2,1980-05-24,Male,Business Owner,3418274,GGN002,SME,999785,801058,Current,6y 2m,Medium,,,,,,,,,,,,
YESB99807289,Dalal Agencies,Amit Saini,"Plot 564, DLF Phase 1, Gurgaon, HR",YESB0000655,06RGHHV4811D1Z5,1974-03-29,Female,Business Owner,1939273,GGN001,SME,292815,281885,Current,1y 0m,Medium,,,,,,,,,,,,
YESB72758162,Saini Solutions,Kuldeep Hooda,"Plot 911, Cyber City, Gurgaon, HR",YESB0000655,06VAWTR4721I1Z6,1979-08-17,Female,Business Owner,2517063,GGN004,SME,314140,319211,Current,8y 2m,Medium,Credit Card,PROD121160,2024-08-27 00:00:00,0,1500,Pending,August,Q3,2024,Regular,,
YESB72758162,Saini Solutions,Kuldeep Hooda,"Plot 911, Cyber City, Gurgaon, HR",YESB0000655,06VAWTR4721I1Z6,1979-08-17,Female,Business Owner,2517063,GGN004,SME,314140,319211,Current,8y 2m,Medium,Fixed Deposit,PROD123448,2023-08-11 00:00:00,210998,1054.99,Active,August,Q3,2023,Regular,,
YESB28237499,Malik Solutions,Manoj Dalal,"Plot 763, DLF Phase 1, Gurgaon, HR",YESB0000655,06LPWED9316I1Z0,1980-01-02,Male,Business Owner,7753289,GGN002,Corporate,1934518,1717206,Current,8y 1m,Medium,Insurance,PROD104008,2023-12-30 00:00:00,27596,4139.4,Active,December,Q4,2023,Festive,General,6
